Year,Race,Session,Team,Driver,Driver Number,Compound,Tyre Life,Lap Number,Lap Times,Sector 1 Times,Sector 2 Times,Sector 3 Times
2023,Bahrain,FP1,Williams,SAR,2,HARD,18.0,23.0,02:15.872,00:37.409,00:57.859,00:40.604
2023,Bahrain,FP1,Alfa Romeo,BOT,77,MEDIUM,4.0,4.0,01:37.149,00:31.002,00:41.968,00:24.179
2023,Bahrain,FP1,Alfa Romeo,BOT,77,MEDIUM,5.0,5.0,01:58.804,00:37.482,00:51.715,00:29.607
2023,Bahrain,FP1,Alfa Romeo,BOT,77,MEDIUM,6.0,6.0,01:38.293,00:31.669,00:42.099,00:24.525
2023,Bahrain,FP1,Alfa Romeo,BOT,77,MEDIUM,7.0,7.0,01:38.325,00:31.759,00:42.158,00:24.408
2023,Bahrain,FP1,Alfa Romeo,BOT,77,MEDIUM,8.0,8.0,01:38.401,00:31.764,00:42.251,00:24.386
2023,Bahrain,FP1,Alfa Romeo,BOT,77,SOFT,2.0,12.0,01:34.689,00:30.140,00:40.780,00:23.769
2023,Bahrain,FP1,Alfa Romeo,BOT,77,SOFT,5.0,15.0,01:35.475,00:30.483,00:41.084,00:23.908
2023,Bahrain,FP1,Alfa Romeo,BOT,77,SOFT,8.0,18.0,01:35.212,00:30.367,00:41.056,00:23.789
2023,Bahrain,FP1,Alfa Romeo,BOT,77,SOFT,9.0,19.0,02:14.895,00:36.204,00:56.747,00:41.944
2023,Bahrain,FP1,McLaren,PIA,81,MEDIUM,2.0,2.0,01:37.337,00:30.803,00:42.160,00:24.374
2023,Bahrain,FP1,McLaren,PIA,81,MEDIUM,3.0,3.0,02:11.701,00:38.644,00:58.929,00:34.128
2023,Bahrain,FP1,McLaren,PIA,81,MEDIUM,4.0,4.0,01:53.059,00:30.900,00:53.372,00:28.787
2023,Bahrain,FP1,McLaren,PIA,81,MEDIUM,5.0,5.0,01:36.274,00:30.399,00:41.768,00:24.107
2023,Bahrain,FP1,McLaren,PIA,81,MEDIUM,6.0,6.0,02:12.707,00:41.738,01:1.336,00:29.633
2023,Bahrain,FP1,McLaren,PIA,81,SOFT,2.0,9.0,01:34.997,00:30.170,00:41.108,00:23.719
2023,Bahrain,FP1,McLaren,PIA,81,SOFT,3.0,10.0,02:15.482,00:41.699,01:1.341,00:32.442
2023,Bahrain,FP1,McLaren,PIA,81,SOFT,4.0,11.0,02:3.491,00:39.805,00:57.009,00:26.677
2023,Bahrain,FP1,McLaren,PIA,81,SOFT,7.0,14.0,01:40.116,00:31.885,00:43.541,00:24.690
2023,Bahrain,FP1,McLaren,PIA,81,SOFT,8.0,15.0,01:40.358,00:31.803,00:43.734,00:24.821
2023,Bahrain,FP1,McLaren,PIA,81,SOFT,9.0,16.0,01:40.793,00:32.099,00:43.904,00:24.790
2023,Bahrain,FP1,McLaren,PIA,81,SOFT,10.0,17.0,01:41.138,00:32.141,00:43.966,00:25.031
2023,Bahrain,FP1,McLaren,PIA,81,SOFT,11.0,18.0,01:42.470,00:33.003,00:44.703,00:24.764
2023,Bahrain,FP1,McLaren,PIA,81,SOFT,12.0,19.0,01:40.695,00:31.870,00:43.970,00:24.855
2023,Bahrain,FP1,McLaren,PIA,81,SOFT,13.0,20.0,01:40.473,00:31.710,00:43.920,00:24.843
2023,Bahrain,FP1,McLaren,PIA,81,MEDIUM,9.0,23.0,02:6.049,00:31.560,00:53.722,00:40.767
2023,Bahrain,FP2,Red Bull Racing,VER,1,MEDIUM,2.0,2.0,01:33.009,00:29.869,00:39.957,00:23.183
2023,Bahrain,FP2,Red Bull Racing,VER,1,MEDIUM,4.0,4.0,02:19.137,00:57.443,00:47.560,00:34.134
2023,Bahrain,FP2,Red Bull Racing,VER,1,MEDIUM,5.0,5.0,01:32.794,00:29.803,00:39.874,00:23.117
2023,Bahrain,FP2,Red Bull Racing,VER,1,SOFT,2.0,8.0,01:31.076,00:29.271,00:38.959,00:22.846
2023,Bahrain,FP2,Red Bull Racing,VER,1,SOFT,5.0,11.0,01:37.641,00:31.489,00:42.260,00:23.892
2023,Bahrain,FP2,Red Bull Racing,VER,1,SOFT,6.0,12.0,01:37.136,00:31.228,00:42.047,00:23.861
2023,Bahrain,FP2,Red Bull Racing,VER,1,SOFT,7.0,13.0,01:36.898,00:31.082,00:41.939,00:23.877
2023,Bahrain,FP2,Red Bull Racing,VER,1,SOFT,8.0,14.0,01:37.179,00:31.075,00:42.175,00:23.929
2023,Bahrain,FP2,Red Bull Racing,VER,1,SOFT,9.0,15.0,01:36.827,00:30.958,00:41.981,00:23.888
2023,Bahrain,FP2,Red Bull Racing,VER,1,SOFT,10.0,16.0,01:37.230,00:31.102,00:42.109,00:24.019
2023,Bahrain,FP2,Red Bull Racing,VER,1,SOFT,11.0,17.0,01:37.324,00:31.065,00:42.292,00:23.967
2023,Bahrain,FP2,Red Bull Racing,VER,1,SOFT,12.0,18.0,01:50.625,00:31.049,00:44.449,00:35.127
2023,Bahrain,FP2,Red Bull Racing,VER,1,SOFT,13.0,19.0,01:37.268,00:31.023,00:42.144,00:24.101
2023,Bahrain,FP2,Red Bull Racing,VER,1,SOFT,14.0,20.0,01:37.169,00:31.091,00:42.075,00:24.003
2023,Bahrain,FP2,Red Bull Racing,VER,1,SOFT,15.0,21.0,01:37.229,00:31.025,00:42.210,00:23.994
2023,Bahrain,FP2,Red Bull Racing,VER,1,SOFT,16.0,22.0,01:37.519,00:31.148,00:42.224,00:24.147
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,2.0,2.0,01:32.505,00:29.658,00:39.739,00:23.108
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,3.0,3.0,02:29.258,00:45.051,01:9.721,00:34.486
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,4.0,4.0,02:16.347,00:41.832,01:6.719,00:27.796
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,5.0,5.0,01:32.834,00:29.571,00:39.935,00:23.328
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,2.0,8.0,01:31.882,00:29.271,00:39.637,00:22.974
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,5.0,11.0,01:37.864,00:31.271,00:42.542,00:24.051
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,6.0,12.0,01:37.959,00:31.249,00:42.626,00:24.084
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,7.0,13.0,01:37.789,00:31.167,00:42.447,00:24.175
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,8.0,14.0,01:38.123,00:31.128,00:42.725,00:24.270
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,9.0,15.0,01:38.306,00:31.306,00:42.702,00:24.298
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,10.0,16.0,01:38.341,00:31.217,00:42.669,00:24.455
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,11.0,17.0,01:38.507,00:31.101,00:42.883,00:24.523
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,12.0,18.0,01:39.087,00:31.449,00:43.142,00:24.496
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,13.0,19.0,01:39.289,00:31.531,00:43.089,00:24.669
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,8.0,22.0,01:37.076,00:30.983,00:42.039,00:24.054
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,9.0,23.0,01:37.678,00:30.989,00:42.350,00:24.339
2023,Bahrain,FP2,Mercedes,RUS,63,SOFT,10.0,24.0,02:23.357,00:43.771,01:0.768,00:38.818
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,2.0,2.0,01:31.956,00:29.371,00:39.674,00:22.911
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,5.0,5.0,01:32.629,00:29.612,00:39.895,00:23.122
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,2.0,8.0,01:31.956,00:29.379,00:39.444,00:23.133
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,8.0,11.0,01:38.201,00:31.276,00:42.711,00:24.214
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,9.0,12.0,01:38.413,00:31.323,00:42.950,00:24.140
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,10.0,13.0,01:38.300,00:31.286,00:42.805,00:24.209
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,11.0,14.0,01:38.594,00:31.559,00:42.764,00:24.271
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,12.0,15.0,01:38.695,00:31.483,00:42.916,00:24.296
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,13.0,16.0,01:38.846,00:31.489,00:42.984,00:24.373
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,5.0,19.0,01:38.027,00:31.310,00:42.633,00:24.084
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,6.0,20.0,01:38.044,00:31.197,00:42.782,00:24.065
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,7.0,21.0,01:37.823,00:31.112,00:42.581,00:24.130
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,8.0,22.0,01:37.869,00:31.191,00:42.511,00:24.167
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,9.0,23.0,01:38.010,00:31.219,00:42.626,00:24.165
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,10.0,24.0,01:38.340,00:31.319,00:42.764,00:24.257
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,11.0,25.0,01:38.435,00:31.370,00:42.765,00:24.300
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,12.0,26.0,01:38.637,00:31.374,00:42.867,00:24.396
2023,Bahrain,FP2,Ferrari,SAI,55,SOFT,13.0,27.0,02:9.628,00:31.517,00:47.448,00:50.663
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,2.0,2.0,01:32.416,00:29.522,00:39.801,00:23.093
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,5.0,5.0,02:2.617,00:37.396,00:59.671,00:25.550
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,6.0,6.0,01:32.272,00:29.390,00:39.794,00:23.088
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,2.0,9.0,01:31.543,00:29.189,00:39.448,00:22.906
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,5.0,12.0,01:37.935,00:31.007,00:42.917,00:24.011
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,6.0,13.0,01:38.395,00:31.285,00:43.075,00:24.035
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,7.0,14.0,01:38.082,00:31.165,00:42.909,00:24.008
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,8.0,15.0,01:38.235,00:31.197,00:42.935,00:24.103
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,9.0,16.0,01:39.411,00:31.174,00:44.021,00:24.216
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,10.0,17.0,01:38.400,00:31.200,00:42.988,00:24.212
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,11.0,18.0,01:38.375,00:31.194,00:42.980,00:24.201
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,12.0,19.0,01:38.493,00:31.225,00:43.035,00:24.233
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,13.0,20.0,01:38.554,00:31.251,00:42.981,00:24.322
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,14.0,21.0,01:38.933,00:31.345,00:43.201,00:24.387
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,15.0,22.0,01:39.408,00:31.488,00:43.459,00:24.461
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,9.0,25.0,01:36.373,00:30.703,00:41.826,00:23.844
2023,Bahrain,FP2,Mercedes,HAM,44,SOFT,10.0,26.0,02:13.070,00:38.730,00:47.491,00:46.849
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,2.0,2.0,01:32.415,00:29.555,00:39.725,00:23.135
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,3.0,3.0,02:24.518,00:44.366,01:5.003,00:35.149
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,4.0,4.0,02:12.569,00:44.364,01:1.160,00:27.045
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,5.0,5.0,01:32.456,00:29.555,00:39.809,00:23.092
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,2.0,8.0,01:31.608,00:29.258,00:39.382,00:22.968
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,3.0,9.0,02:21.419,00:45.867,01:0.904,00:34.648
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,4.0,10.0,02:13.776,00:44.263,01:0.713,00:28.800
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,5.0,11.0,01:32.029,00:29.370,00:39.602,00:23.057
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,8.0,14.0,01:38.478,00:31.289,00:42.876,00:24.313
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,9.0,15.0,01:38.166,00:31.274,00:42.694,00:24.198
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,10.0,16.0,01:38.361,00:31.332,00:42.837,00:24.192
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,11.0,17.0,01:38.234,00:31.336,00:42.744,00:24.154
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,12.0,18.0,01:37.803,00:31.151,00:42.415,00:24.237
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,13.0,19.0,01:38.269,00:31.290,00:42.639,00:24.340
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,14.0,20.0,01:38.994,00:31.137,00:43.219,00:24.638
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,15.0,21.0,01:38.827,00:31.285,00:42.901,00:24.641
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,16.0,22.0,01:38.908,00:31.328,00:42.994,00:24.586
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,17.0,23.0,01:39.129,00:31.512,00:43.154,00:24.463
2023,Bahrain,FP2,Alpine,OCO,31,SOFT,18.0,24.0,02:3.491,00:35.687,00:50.081,00:37.723
2023,Bahrain,FP2,Haas F1 Team,HUL,27,MEDIUM,2.0,2.0,01:34.017,00:29.988,00:40.544,00:23.485
2023,Bahrain,FP2,Haas F1 Team,HUL,27,MEDIUM,3.0,3.0,02:23.619,00:48.506,01:2.441,00:32.672
2023,Bahrain,FP2,Haas F1 Team,HUL,27,MEDIUM,4.0,4.0,01:34.196,00:30.217,00:40.659,00:23.320
2023,Bahrain,FP2,Haas F1 Team,HUL,27,SOFT,2.0,7.0,01:31.376,00:29.098,00:39.311,00:22.967
2023,Bahrain,FP2,Haas F1 Team,HUL,27,SOFT,5.0,10.0,01:38.153,00:31.355,00:42.641,00:24.157
2023,Bahrain,FP2,Haas F1 Team,HUL,27,SOFT,6.0,11.0,01:38.592,00:31.524,00:42.824,00:24.244
2023,Bahrain,FP2,Haas F1 Team,HUL,27,SOFT,7.0,12.0,01:38.534,00:31.478,00:42.764,00:24.292
2023,Bahrain,FP2,Haas F1 Team,HUL,27,SOFT,8.0,13.0,01:38.932,00:31.781,00:42.793,00:24.358
2023,Bahrain,FP2,Haas F1 Team,HUL,27,SOFT,9.0,14.0,01:39.078,00:31.507,00:43.045,00:24.526
2023,Bahrain,FP2,Haas F1 Team,HUL,27,MEDIUM,7.0,17.0,01:38.114,00:31.384,00:42.521,00:24.209
2023,Bahrain,FP2,Haas F1 Team,HUL,27,MEDIUM,8.0,18.0,01:38.741,00:31.447,00:42.899,00:24.395
2023,Bahrain,FP2,Haas F1 Team,HUL,27,MEDIUM,9.0,19.0,01:38.902,00:31.519,00:42.983,00:24.400
2023,Bahrain,FP2,Haas F1 Team,HUL,27,MEDIUM,10.0,20.0,01:39.355,00:31.587,00:43.030,00:24.738
2023,Bahrain,FP2,Haas F1 Team,HUL,27,MEDIUM,11.0,21.0,01:39.485,00:31.675,00:43.296,00:24.514
2023,Bahrain,FP2,Haas F1 Team,HUL,27,MEDIUM,12.0,22.0,01:39.146,00:31.575,00:42.920,00:24.651
2023,Bahrain,FP2,Haas F1 Team,HUL,27,MEDIUM,13.0,23.0,01:39.487,00:31.654,00:43.104,00:24.729
2023,Bahrain,FP2,Haas F1 Team,HUL,27,MEDIUM,14.0,24.0,01:54.372,00:31.982,00:51.374,00:31.016
2023,Bahrain,FP2,Alfa Romeo,ZHO,24,MEDIUM,2.0,2.0,01:33.984,00:30.164,00:40.420,00:23.400
2023,Bahrain,FP2,Alfa Romeo,ZHO,24,MEDIUM,3.0,3.0,02:11.663,00:43.922,00:55.952,00:31.789
2023,Bahrain,FP2,Alfa Romeo,ZHO,24,MEDIUM,4.0,4.0,01:34.411,00:29.983,00:40.810,00:23.618
2023,Bahrain,FP2,Alfa Romeo,ZHO,24,MEDIUM,6.0,6.0,01:33.949,00:30.091,00:40.353,00:23.505
2023,Bahrain,FP2,Alfa Romeo,ZHO,24,SOFT,2.0,10.0,01:31.586,00:29.310,00:39.398,00:22.878
2023,Bahrain,FP2,Alfa Romeo,ZHO,24,SOFT,5.0,13.0,01:32.982,00:29.799,00:39.890,00:23.293
2023,Bahrain,FP2,Alfa Romeo,ZHO,24,MEDIUM,10.0,18.0,01:38.478,00:31.384,00:42.821,00:24.273
2023,Bahrain,FP2,Alfa Romeo,ZHO,24,MEDIUM,11.0,19.0,01:38.616,00:31.428,00:42.974,00:24.214
2023,Bahrain,FP2,Alfa Romeo,ZHO,24,MEDIUM,12.0,20.0,01:39.141,00:31.492,00:43.136,00:24.513
2023,Bahrain,FP2,Alfa Romeo,ZHO,24,MEDIUM,13.0,21.0,01:39.386,00:31.807,00:43.166,00:24.413
2023,Bahrain,FP2,Alfa Romeo,ZHO,24,MEDIUM,15.0,23.0,01:39.790,00:31.861,00:43.270,00:24.659
2023,Bahrain,FP2,Alfa Romeo,ZHO,24,MEDIUM,16.0,24.0,01:39.824,00:31.927,00:43.249,00:24.648
2023,Bahrain,FP2,Alfa Romeo,ZHO,24,MEDIUM,17.0,25.0,01:39.964,00:31.975,00:43.340,00:24.649
2023,Bahrain,FP2,Alfa Romeo,ZHO,24,MEDIUM,18.0,26.0,02:15.482,00:36.998,00:55.144,00:43.340
2023,Bahrain,FP2,Williams,ALB,23,SOFT,2.0,2.0,01:33.226,00:29.824,00:40.086,00:23.316
2023,Bahrain,FP2,Williams,ALB,23,SOFT,3.0,3.0,02:28.899,00:43.535,01:5.447,00:39.917
2023,Bahrain,FP2,Williams,ALB,23,SOFT,4.0,4.0,01:32.939,00:29.683,00:39.965,00:23.291
2023,Bahrain,FP2,Williams,ALB,23,SOFT,2.0,7.0,01:32.440,00:29.502,00:39.828,00:23.110
2023,Bahrain,FP2,Williams,ALB,23,SOFT,7.0,10.0,01:37.387,00:31.062,00:42.287,00:24.038
2023,Bahrain,FP2,Williams,ALB,23,SOFT,8.0,11.0,01:37.621,00:31.161,00:42.433,00:24.027
2023,Bahrain,FP2,Williams,ALB,23,SOFT,9.0,12.0,01:37.672,00:31.151,00:42.392,00:24.129
2023,Bahrain,FP2,Williams,ALB,23,HARD,2.0,15.0,01:37.320,00:31.198,00:42.231,00:23.891
2023,Bahrain,FP2,Williams,ALB,23,HARD,3.0,16.0,01:37.524,00:31.109,00:42.343,00:24.072
2023,Bahrain,FP2,Williams,ALB,23,HARD,4.0,17.0,01:37.748,00:31.129,00:42.518,00:24.101
2023,Bahrain,FP2,Williams,ALB,23,HARD,5.0,18.0,01:37.371,00:31.002,00:42.372,00:23.997
2023,Bahrain,FP2,Williams,ALB,23,HARD,6.0,19.0,01:37.764,00:31.141,00:42.606,00:24.017
2023,Bahrain,FP2,Williams,ALB,23,HARD,7.0,20.0,01:38.042,00:31.194,00:42.602,00:24.246
2023,Bahrain,FP2,Williams,ALB,23,HARD,8.0,21.0,01:38.058,00:31.185,00:42.683,00:24.190
2023,Bahrain,FP2,Williams,ALB,23,HARD,9.0,22.0,01:38.278,00:31.218,00:42.888,00:24.172
2023,Bahrain,FP2,Williams,ALB,23,HARD,10.0,23.0,01:38.613,00:31.339,00:42.966,00:24.308
2023,Bahrain,FP2,Williams,ALB,23,HARD,11.0,24.0,01:38.619,00:31.291,00:42.987,00:24.341
2023,Bahrain,FP2,Williams,ALB,23,HARD,12.0,25.0,01:38.649,00:31.351,00:42.965,00:24.333
2023,Bahrain,FP2,Williams,ALB,23,HARD,13.0,26.0,01:38.498,00:31.297,00:42.899,00:24.302
2023,Bahrain,FP2,Williams,ALB,23,HARD,14.0,27.0,02:17.414,00:31.747,00:57.896,00:47.771
2023,Bahrain,FP2,AlphaTauri,TSU,22,MEDIUM,2.0,2.0,01:34.012,00:30.237,00:40.394,00:23.381
2023,Bahrain,FP2,AlphaTauri,TSU,22,MEDIUM,3.0,3.0,02:19.241,00:42.576,01:2.855,00:33.810
2023,Bahrain,FP2,AlphaTauri,TSU,22,MEDIUM,4.0,4.0,02:6.125,00:41.587,00:57.391,00:27.147
2023,Bahrain,FP2,AlphaTauri,TSU,22,MEDIUM,5.0,5.0,02:2.278,00:36.497,00:57.310,00:28.471
2023,Bahrain,FP2,AlphaTauri,TSU,22,MEDIUM,6.0,6.0,02:5.577,00:40.000,00:56.316,00:29.261
2023,Bahrain,FP2,AlphaTauri,TSU,22,MEDIUM,7.0,7.0,01:33.548,00:30.025,00:40.214,00:23.309
2023,Bahrain,FP2,AlphaTauri,TSU,22,SOFT,2.0,10.0,01:32.525,00:29.572,00:39.712,00:23.241
2023,Bahrain,FP2,AlphaTauri,TSU,22,SOFT,3.0,11.0,02:24.196,00:45.190,01:3.611,00:35.395
2023,Bahrain,FP2,AlphaTauri,TSU,22,SOFT,4.0,12.0,02:15.294,00:45.341,01:0.235,00:29.718
2023,Bahrain,FP2,AlphaTauri,TSU,22,SOFT,5.0,13.0,01:32.720,00:29.704,00:39.802,00:23.214
2023,Bahrain,FP2,AlphaTauri,TSU,22,SOFT,8.0,16.0,01:38.213,00:31.414,00:42.681,00:24.118
2023,Bahrain,FP2,AlphaTauri,TSU,22,SOFT,9.0,17.0,01:38.207,00:31.430,00:42.719,00:24.058
2023,Bahrain,FP2,AlphaTauri,TSU,22,SOFT,10.0,18.0,01:38.290,00:31.290,00:42.876,00:24.124
2023,Bahrain,FP2,AlphaTauri,TSU,22,SOFT,11.0,19.0,01:38.922,00:31.302,00:42.624,00:24.996
2023,Bahrain,FP2,AlphaTauri,TSU,22,SOFT,12.0,20.0,01:38.522,00:31.353,00:42.948,00:24.221
2023,Bahrain,FP2,AlphaTauri,TSU,22,SOFT,13.0,21.0,01:38.698,00:31.369,00:42.949,00:24.380
2023,Bahrain,FP2,AlphaTauri,TSU,22,SOFT,14.0,22.0,01:38.926,00:31.467,00:43.028,00:24.431
2023,Bahrain,FP2,AlphaTauri,TSU,22,SOFT,16.0,24.0,01:39.960,00:31.489,00:43.970,00:24.501
2023,Bahrain,FP2,AlphaTauri,TSU,22,SOFT,17.0,25.0,01:39.233,00:31.454,00:43.068,00:24.711
2023,Bahrain,FP2,AlphaTauri,TSU,22,SOFT,18.0,26.0,02:4.646,00:37.322,00:50.910,00:36.414
2023,Bahrain,FP2,AlphaTauri,DEV,21,MEDIUM,2.0,2.0,01:34.861,00:30.551,00:40.763,00:23.547
2023,Bahrain,FP2,AlphaTauri,DEV,21,MEDIUM,3.0,3.0,02:16.039,00:42.917,00:59.090,00:34.032
2023,Bahrain,FP2,AlphaTauri,DEV,21,MEDIUM,4.0,4.0,01:34.249,00:30.172,00:40.541,00:23.536
2023,Bahrain,FP2,AlphaTauri,DEV,21,MEDIUM,6.0,6.0,01:57.678,00:37.732,00:50.846,00:29.100
2023,Bahrain,FP2,AlphaTauri,DEV,21,MEDIUM,7.0,7.0,01:33.932,00:30.055,00:40.469,00:23.408
2023,Bahrain,FP2,AlphaTauri,DEV,21,SOFT,2.0,10.0,01:32.605,00:29.583,00:39.898,00:23.124
2023,Bahrain,FP2,AlphaTauri,DEV,21,SOFT,3.0,11.0,02:11.085,00:41.354,01:0.232,00:29.499
2023,Bahrain,FP2,AlphaTauri,DEV,21,SOFT,4.0,12.0,02:6.926,00:36.782,00:58.531,00:31.613
2023,Bahrain,FP2,AlphaTauri,DEV,21,SOFT,5.0,13.0,01:33.047,00:29.787,00:40.077,00:23.183
2023,Bahrain,FP2,AlphaTauri,DEV,21,SOFT,8.0,16.0,01:38.426,00:31.565,00:42.727,00:24.134
2023,Bahrain,FP2,AlphaTauri,DEV,21,SOFT,9.0,17.0,01:38.192,00:31.342,00:42.590,00:24.260
2023,Bahrain,FP2,AlphaTauri,DEV,21,SOFT,10.0,18.0,01:41.350,00:31.429,00:45.467,00:24.454
2023,Bahrain,FP2,AlphaTauri,DEV,21,SOFT,11.0,19.0,01:38.690,00:31.432,00:42.980,00:24.278
2023,Bahrain,FP2,AlphaTauri,DEV,21,SOFT,12.0,20.0,01:38.644,00:31.458,00:42.938,00:24.248
2023,Bahrain,FP2,AlphaTauri,DEV,21,SOFT,13.0,21.0,01:40.780,00:31.521,00:45.002,00:24.257
2023,Bahrain,FP2,AlphaTauri,DEV,21,SOFT,14.0,22.0,01:38.907,00:31.395,00:42.954,00:24.558
2023,Bahrain,FP2,AlphaTauri,DEV,21,SOFT,15.0,23.0,01:39.524,00:31.660,00:43.271,00:24.593
2023,Bahrain,FP2,AlphaTauri,DEV,21,SOFT,16.0,24.0,01:39.604,00:31.764,00:43.190,00:24.650
2023,Bahrain,FP2,AlphaTauri,DEV,21,SOFT,9.0,27.0,02:19.593,00:32.843,00:58.879,00:47.871
2023,Bahrain,FP2,Haas F1 Team,MAG,20,MEDIUM,2.0,2.0,01:34.662,00:30.229,00:40.945,00:23.488
2023,Bahrain,FP2,Haas F1 Team,MAG,20,MEDIUM,3.0,3.0,02:16.296,00:43.181,00:59.637,00:33.478
2023,Bahrain,FP2,Haas F1 Team,MAG,20,MEDIUM,4.0,4.0,02:9.256,00:36.451,01:0.397,00:32.408
2023,Bahrain,FP2,Haas F1 Team,MAG,20,SOFT,2.0,7.0,01:32.110,00:29.404,00:39.742,00:22.964
2023,Bahrain,FP2,Haas F1 Team,MAG,20,SOFT,3.0,8.0,02:26.147,00:44.330,01:8.527,00:33.290
2023,Bahrain,FP2,Haas F1 Team,MAG,20,SOFT,5.0,10.0,01:33.008,00:29.721,00:39.955,00:23.332
2023,Bahrain,FP2,Haas F1 Team,MAG,20,MEDIUM,7.0,13.0,01:39.772,00:31.558,00:43.767,00:24.447
2023,Bahrain,FP2,Haas F1 Team,MAG,20,MEDIUM,8.0,14.0,01:41.056,00:32.450,00:43.966,00:24.640
2023,Bahrain,FP2,Haas F1 Team,MAG,20,MEDIUM,9.0,15.0,01:40.407,00:31.736,00:43.821,00:24.850
2023,Bahrain,FP2,Haas F1 Team,MAG,20,MEDIUM,10.0,16.0,01:40.247,00:31.843,00:43.690,00:24.714
2023,Bahrain,FP2,Haas F1 Team,MAG,20,MEDIUM,11.0,17.0,01:54.565,00:32.956,00:46.650,00:34.959
2023,Bahrain,FP2,Aston Martin,STR,18,MEDIUM,2.0,2.0,01:33.624,00:29.972,00:40.248,00:23.404
2023,Bahrain,FP2,Aston Martin,STR,18,MEDIUM,3.0,3.0,02:18.224,00:50.618,01:2.563,00:25.043
2023,Bahrain,FP2,Aston Martin,STR,18,MEDIUM,4.0,4.0,01:33.566,00:29.800,00:40.530,00:23.236
2023,Bahrain,FP2,Aston Martin,STR,18,MEDIUM,6.0,6.0,01:33.932,00:29.973,00:40.456,00:23.503
2023,Bahrain,FP2,Aston Martin,STR,18,SOFT,2.0,9.0,01:31.450,00:29.221,00:39.373,00:22.856
